-2 202.995 -1.5708,119.645 2 3.14159,275 2 3.14159,2 -275 1.5708,-2 275 -1.5708,-2 119.645 -1.5708,2 -119.645 1.5708,2 -202.995 1.5708,202.995 2 3.14159,-119.645 -2 0,-275 -2 0,-202.995 -2 0,;road_0_1_0 r,road_1_0_1 r,road_1_2_3 r,road_2_1_2 r,
-2 186.325 -1.5708,299 2 3.14159,102.975 2 3.14159,264 2 3.14159,-2 299 -1.5708,2 -264 1.5708,-2 264 -1.5708,-2 102.975 -1.5708,-299 -2 0,2 -102.975 1.5708,2 -186.325 1.5708,186.325 2 3.14159,-102.975 -2 0,-264 -2 0,-186.325 -2 0,2 -299 1.5708,;road_0_1_0 r,road_1_0_1 r,road_1_2_3 r,road_2_1_2 r,
-2 169.655 -1.5708,296 2 3.14159,86.305 2 3.14159,251 2 3.14159,-2 296 -1.5708,2 -251 1.5708,-2 251 -1.5708,-2 86.305 -1.5708,-296 -2 0,2 -86.305 1.5708,2 -169.655 1.5708,169.655 2 3.14159,-86.305 -2 0,-251 -2 0,-169.655 -2 0,2 -296 1.5708,;road_0_1_0 r,road_1_0_1 r,road_1_2_3 r,road_2_1_2 r,
-2 152.985 -1.5708,291 2 3.14159,69.635 2 3.14159,236 2 3.14159,-2 291 -1.5708,2 -236 1.5708,-2 236 -1.5708,-2 69.635 -1.5708,-291 -2 0,2 -69.635 1.5708,2 -152.985 1.5708,152.985 2 3.14159,-69.635 -2 0,-236 -2 0,-152.985 -2 0,2 -291 1.5708,;road_0_1_0 r,road_1_0_1 r,road_1_2_3 r,road_2_1_2 r,
-2 136.315 -1.5708,284 2 3.14159,52.965 2 3.14159,219.665 2 3.14159,-2 284 -1.5708,2 -219.665 1.5708,-2 219.665 -1.5708,-2 52.965 -1.5708,-284 -2 0,2 -52.965 1.5708,2 -136.315 1.5708,136.315 2 3.14159,-52.965 -2 0,-219.665 -2 0,-136.315 -2 0,2 -284 1.5708,;road_0_1_0 r,road_1_0_1 g,road_1_2_3 g,road_2_1_2 r,
-2 119.645 -1.5708,275 2 3.14159,37.962 2 3.14159,202.995 2 3.14159,-2 275 -1.5708,2 -202.995 1.5708,-2 202.995 -1.5708,-2 36.295 -1.5708,-275 -2 0,2 -36.295 1.5708,2 -119.645 1.5708,119.645 2 3.14159,-37.962 -2 0,-202.995 -2 0,-119.645 -2 0,2 -275 1.5708,;road_0_1_0 r,road_1_0_1 g,road_1_2_3 g,road_2_1_2 r,
-2 102.975 -1.5708,264 2 3.14159,26.293 2 3.14159,186.325 2 3.14159,-2 264 -1.5708,2 -186.325 1.5708,-2 186.325 -1.5708,-2 19.625 -1.5708,-264 -2 0,2 -19.625 1.5708,-299 -2 0,2 -102.975 1.5708,-2 299 -1.5708,299 2 3.14159,102.975 2 3.14159,-26.293 -2 0,-186.325 -2 0,-102.975 -2 0,2 -299 1.5708,2 -264 1.5708,;road_0_1_0 r,road_1_0_1 g,road_1_2_3 g,road_2_1_2 r,
-2 86.305 -1.5708,251 2 3.14159,17.5412 2 3.14159,169.655 2 3.14159,-2 251 -1.5708,2 -169.655 1.5708,-2 169.655 -1.5708,-2 2.955 -1.5708,-251 -2 0,2 -2.955 1.5708,-296 -2 0,2 -86.305 1.5708,-2 296 -1.5708,296 2 3.14159,86.305 2 3.14159,-17.5412 -2 0,-169.655 -2 0,-86.305 -2 0,2 -296 1.5708,2 -251 1.5708,;road_0_1_0 r,road_1_0_1 g,road_1_2_3 g,road_2_1_2 r,
-2 69.635 -1.5708,236 2 3.14159,11.29 2 3.14159,152.985 2 3.14159,-2 236 -1.5708,2 -152.985 1.5708,-2 152.985 -1.5708,-2 -13.715 -1.5708,-236 -2 0,2 13.715 1.5708,-291 -2 0,2 -69.635 1.5708,-2 291 -1.5708,291 2 3.14159,69.635 2 3.14159,-11.29 -2 0,-152.985 -2 0,-69.635 -2 0,2 -291 1.5708,2 -236 1.5708,;road_0_1_0 r,road_1_0_1 g,road_1_2_3 g,road_2_1_2 r,
-2 52.965 -1.5708,219.665 2 3.14159,7.53925 2 3.14159,136.315 2 3.14159,-2 219.665 -1.5708,2 -136.315 1.5708,-2 136.315 -1.5708,-2 -30.385 -1.5708,-219.665 -2 0,2 30.385 1.5708,-284 -2 0,2 -52.965 1.5708,-2 284 -1.5708,284 2 3.14159,52.965 2 3.14159,-7.53925 -2 0,-136.315 -2 0,-52.965 -2 0,2 -284 1.5708,2 -219.665 1.5708,;road_0_1_0 r,road_1_0_1 g,road_1_2_3 g,road_2_1_2 r,
-2 36.295 -1.5708,202.995 2 3.14159,5.66387 2 3.14159,119.645 2 3.14159,-2 202.995 -1.5708,2 -119.645 1.5708,-2 119.645 -1.5708,-2 -47.055 -1.5708,-202.995 -2 0,2 47.055 1.5708,-275 -2 0,2 -36.295 1.5708,-2 275 -1.5708,275 2 3.14159,37.962 2 3.14159,-5.66387 -2 0,-119.645 -2 0,-37.962 -2 0,2 -275 1.5708,2 -202.995 1.5708,;road_0_1_0 r,road_1_0_1 g,road_1_2_3 g,road_2_1_2 r,
-2 19.625 -1.5708,186.325 2 3.14159,5.03875 2 3.14159,102.975 2 3.14159,-2 186.325 -1.5708,2 -102.975 1.5708,2 -299 1.5708,-2 102.975 -1.5708,-2 -63.725 -1.5708,-299 -2 0,-186.325 -2 0,299 2 3.14159,2 63.725 1.5708,-264 -2 0,2 -19.625 1.5708,-2 264 -1.5708,264 2 3.14159,26.876 2 3.14159,-5.03875 -2 0,-102.975 -2 0,-26.876 -2 0,-2 299 -1.5708,2 -264 1.5708,2 -186.325 1.5708,;road_0_1_0 r,road_1_0_1 g,road_1_2_3 g,road_2_1_2 r,
-2 2.955 -1.5708,169.655 2 3.14159,5.03875 2 3.14159,86.305 2 3.14159,-2 169.655 -1.5708,2 -86.305 1.5708,2 -296 1.5708,-2 86.305 -1.5708,-2 -80.395 -1.5708,-296 -2 0,-169.655 -2 0,296 2 3.14159,2 80.395 1.5708,-251 -2 0,2 -2.955 1.5708,-2 251 -1.5708,251 2 3.14159,20.29 2 3.14159,-5.03875 -2 0,-86.305 -2 0,-20.29 -2 0,-2 296 -1.5708,2 -251 1.5708,2 -169.655 1.5708,;road_0_1_0 r,road_1_0_1 g,road_1_2_3 g,road_2_1_2 r,
-2 -13.715 -1.5708,152.985 2 3.14159,5.03875 2 3.14159,69.635 2 3.14159,-2 152.985 -1.5708,2 -69.635 1.5708,2 -291 1.5708,-2 69.635 -1.5708,-2 -97.065 -1.5708,-291 -2 0,-152.985 -2 0,291 2 3.14159,2 97.065 1.5708,-236 -2 0,2 13.715 1.5708,-2 236 -1.5708,236 2 3.14159,16.6432 2 3.14159,-5.03875 -2 0,-69.635 -2 0,-16.6432 -2 0,-2 291 -1.5708,2 -236 1.5708,2 -152.985 1.5708,;road_0_1_0 r,road_1_0_1 g,road_1_2_3 g,road_2_1_2 r,
-2 -30.385 -1.5708,136.315 2 3.14159,5.03875 2 3.14159,53.0947 2 3.14159,-2 136.315 -1.5708,2 -52.965 1.5708,2 -284 1.5708,-2 52.965 -1.5708,-2 -113.735 -1.5708,-284 -2 0,-136.315 -2 0,284 2 3.14159,2 113.735 1.5708,-219.665 -2 0,2 30.385 1.5708,-2 219.665 -1.5708,219.665 2 3.14159,14.2527 2 3.14159,-5.03875 -2 0,-53.0947 -2 0,-14.2527 -2 0,-2 284 -1.5708,2 -219.665 1.5708,2 -136.315 1.5708,;road_0_1_0 r,road_1_0_1 g,road_1_2_3 g,road_2_1_2 r,
-2 -47.055 -1.5708,119.645 2 3.14159,5.03875 2 3.14159,38.934 2 3.14159,-2 119.645 -1.5708,2 -36.295 1.5708,2 -275 1.5708,-2 36.295 -1.5708,-2 -130.405 -1.5708,-275 -2 0,-119.645 -2 0,275 2 3.14159,2 130.405 1.5708,-202.995 -2 0,2 47.055 1.5708,-2 202.995 -1.5708,202.995 2 3.14159,12.7433 2 3.14159,-5.03875 -2 0,-38.934 -2 0,-12.7433 -2 0,-2 275 -1.5708,2 -202.995 1.5708,2 -119.645 1.5708,;road_0_1_0 r,road_1_0_1 g,road_1_2_3 g,road_2_1_2 r,
-2 -63.725 -1.5708,102.975 2 3.14159,5.03875 2 3.14159,29.2733 2 3.14159,299 2 3.14159,-2 102.975 -1.5708,2 -19.625 1.5708,2 -264 1.5708,-2 19.625 -1.5708,-2 -147.075 -1.5708,-264 -2 0,-102.975 -2 0,264 2 3.14159,2 147.075 1.5708,-186.325 -2 0,2 63.725 1.5708,-2 186.325 -1.5708,186.325 2 3.14159,2 -299 1.5708,12.5846 2 3.14159,-5.03875 -2 0,-29.2733 -2 0,-2 299 -1.5708,-12.5846 -2 0,-299 -2 0,-2 264 -1.5708,2 -186.325 1.5708,2 -102.975 1.5708,;road_0_1_0 r,road_1_0_1 g,road_1_2_3 g,road_2_1_2 r,
-2 -80.395 -1.5708,86.305 2 3.14159,5.03875 2 3.14159,24.1126 2 3.14159,296 2 3.14159,-2 86.305 -1.5708,2 -2.955 1.5708,2 -251 1.5708,-2 2.955 -1.5708,-2 -163.745 -1.5708,-251 -2 0,-86.305 -2 0,251 2 3.14159,2 163.745 1.5708,-169.655 -2 0,2 80.395 1.5708,-2 169.655 -1.5708,169.655 2 3.14159,2 -296 1.5708,12.5396 2 3.14159,-5.03875 -2 0,-24.1126 -2 0,-2 296 -1.5708,-12.5396 -2 0,-296 -2 0,-2 251 -1.5708,2 -169.655 1.5708,2 -86.305 1.5708,;road_0_1_0 r,road_1_0_1 r,road_1_2_3 r,road_2_1_2 r,
-2 -97.065 -1.5708,69.635 2 3.14159,5.03875 2 3.14159,21.708 2 3.14159,291 2 3.14159,-2 69.635 -1.5708,2 13.715 1.5708,2 -236 1.5708,-2 -13.715 -1.5708,-2 -180.415 -1.5708,-236 -2 0,-69.635 -2 0,236 2 3.14159,2 180.415 1.5708,-152.985 -2 0,2 97.065 1.5708,-2 152.985 -1.5708,152.985 2 3.14159,2 -291 1.5708,12.5387 2 3.14159,-5.03875 -2 0,-21.708 -2 0,-2 291 -1.5708,-12.5387 -2 0,-291 -2 0,-2 236 -1.5708,2 -152.985 1.5708,2 -69.635 1.5708,;road_0_1_0 r,road_1_0_1 r,road_1_2_3 r,road_2_1_2 r,
-2 -113.735 -1.5708,54.0238 2 3.14159,5.03875 2 3.14159,20.191 2 3.14159,284 2 3.14159,-2 52.965 -1.5708,2 30.385 1.5708,2 -219.665 1.5708,-2 -30.385 -1.5708,-2 -197.085 -1.5708,-219.665 -2 0,-54.0238 -2 0,219.665 2 3.14159,2 197.085 1.5708,-136.315 -2 0,2 113.735 1.5708,-2 136.315 -1.5708,136.315 2 3.14159,2 -284 1.5708,12.5387 2 3.14159,-5.03875 -2 0,-20.191 -2 0,-2 284 -1.5708,-12.5387 -2 0,-284 -2 0,-2 219.665 -1.5708,2 -136.315 1.5708,2 -52.965 1.5708,;road_0_1_0 r,road_1_0_1 r,road_1_2_3 r,road_2_1_2 r,
-2 -130.405 -1.5708,41.7213 2 3.14159,5.03875 2 3.14159,20.0478 2 3.14159,275 2 3.14159,-2 37.962 -1.5708,2 47.055 1.5708,2 -202.995 1.5708,-2 -47.055 -1.5708,-2 -213.755 -1.5708,-202.995 -2 0,-41.7213 -2 0,202.995 2 3.14159,2 213.755 1.5708,-119.645 -2 0,2 130.405 1.5708,-2 119.645 -1.5708,119.645 2 3.14159,2 -275 1.5708,12.5387 2 3.14159,-5.03875 -2 0,-20.0478 -2 0,-2 275 -1.5708,-12.5387 -2 0,-275 -2 0,-2 202.995 -1.5708,2 -119.645 1.5708,2 -37.962 1.5708,;road_0_1_0 r,road_1_0_1 r,road_1_2_3 r,road_2_1_2 r,
-2 -147.075 -1.5708,33.9189 2 3.14159,-2 299 -1.5708,5.03875 2 3.14159,20.0388 2 3.14159,264 2 3.14159,-2 26.293 -1.5708,2 63.725 1.5708,-299 -2 0,2 -299 1.5708,2 -186.325 1.5708,-2 -63.725 -1.5708,-2 -230.425 -1.5708,-186.325 -2 0,-33.9189 -2 0,186.325 2 3.14159,2 230.425 1.5708,-102.975 -2 0,2 147.075 1.5708,-2 102.975 -1.5708,102.975 2 3.14159,2 -264 1.5708,12.5387 2 3.14159,-5.03875 -2 0,-20.0388 -2 0,-2 264 -1.5708,-12.5387 -2 0,299 2 3.14159,-264 -2 0,-2 186.325 -1.5708,2 -102.975 1.5708,2 -26.293 1.5708,;road_0_1_0 r,road_1_0_1 r,road_1_2_3 r,road_2_1_2 r,
-2 -163.745 -1.5708,30.304 2 3.14159,-2 296 -1.5708,4.03875 2 3.14159,20.0387 2 3.14159,251 2 3.14159,-2 17.5412 -1.5708,2 80.395 1.5708,-296 -2 0,2 -296 1.5708,2 -169.655 1.5708,-2 -80.395 -1.5708,-2 -247.095 -1.5708,-169.655 -2 0,-30.304 -2 0,169.655 2 3.14159,2 247.095 1.5708,-86.305 -2 0,2 163.745 1.5708,-2 86.305 -1.5708,86.305 2 3.14159,2 -251 1.5708,12.5387 2 3.14159,-4.03875 -2 0,-20.0387 -2 0,-2 251 -1.5708,-12.5387 -2 0,296 2 3.14159,-251 -2 0,-2 169.655 -1.5708,2 -86.305 1.5708,2 -17.5412 1.5708,;road_0_1_0 g,road_1_0_1 r,road_1_2_3 r,road_2_1_2 g,
-2 -180.415 -1.5708,28.5684 2 3.14159,-2 291 -1.5708,1.03875 2 3.14159,20.0387 2 3.14159,236 2 3.14159,-2 11.29 -1.5708,2 97.065 1.5708,-291 -2 0,2 -291 1.5708,2 -152.985 1.5708,-2 -97.065 -1.5708,-2 -263.765 -1.5708,-152.985 -2 0,-28.5684 -2 0,152.985 2 3.14159,2 263.765 1.5708,-69.635 -2 0,2 180.415 1.5708,-2 69.635 -1.5708,69.635 2 3.14159,2 -236 1.5708,11.5387 2 3.14159,-1.03875 -2 0,-20.0387 -2 0,-2 236 -1.5708,-11.5387 -2 0,291 2 3.14159,-236 -2 0,-2 152.985 -1.5708,2 -69.635 1.5708,2 -11.29 1.5708,;road_0_1_0 g,road_1_0_1 r,road_1_2_3 r,road_2_1_2 g,
-2 -197.085 -1.5708,27.5458 2 3.14159,-2 284 -1.5708,-3.96125 2 3.14159,19.0387 2 3.14159,219.665 2 3.14159,-2 7.53925 -1.5708,2 113.735 1.5708,-284 -2 0,2 -284 1.5708,2 -136.315 1.5708,-2 -113.735 -1.5708,-2 -280.435 -1.5708,-136.315 -2 0,-27.5458 -2 0,136.315 2 3.14159,2 280.435 1.5708,-55.215 -2 0,2 197.085 1.5708,-2 52.965 -1.5708,55.215 2 3.14159,2 -219.665 1.5708,8.53875 2 3.14159,3.96125 -2 0,-19.0387 -2 0,-2 219.665 -1.5708,-8.53875 -2 0,284 2 3.14159,-219.665 -2 0,-2 136.315 -1.5708,2 -52.965 1.5708,2 -7.53925 1.5708,;road_0_1_0 g,road_1_0_1 r,road_1_2_3 r,road_2_1_2 g,
-2 -213.755 -1.5708,26.4839 2 3.14159,-2 275 -1.5708,-10.9613 2 3.14159,16.0387 2 3.14159,202.995 2 3.14159,-2 5.66387 -1.5708,2 130.405 1.5708,-275 -2 0,2 -275 1.5708,2 -119.645 1.5708,-2 -130.405 -1.5708,-2 -297.105 -1.5708,-119.645 -2 0,-26.4839 -2 0,119.645 2 3.14159,2 297.105 1.5708,-45.295 -2 0,2 213.755 1.5708,-2 37.962 -1.5708,45.295 2 3.14159,2 -202.995 1.5708,3.66375 2 3.14159,10.9613 -2 0,-16.0387 -2 0,-2 202.995 -1.5708,-3.66375 -2 0,275 2 3.14159,-202.995 -2 0,-2 119.645 -1.5708,2 -37.962 1.5708,2 -5.66387 1.5708,;road_0_1_0 g,road_1_0_1 r,road_1_2_3 r,road_2_1_2 g,
-2 -230.425 -1.5708,23.6114 2 3.14159,-2 264 -1.5708,-19.9613 2 3.14159,11.2575 2 3.14159,186.325 2 3.14159,-2 5.03875 -1.5708,2 147.075 1.5708,-264 -2 0,2 -264 1.5708,2 -102.975 1.5708,-2 -147.075 -1.5708,-102.975 -2 0,-23.6114 -2 0,102.975 2 3.14159,-39.2225 -2 0,2 230.425 1.5708,-2 26.876 -1.5708,39.2225 2 3.14159,2 -186.325 1.5708,-2.89875 2 3.14159,19.9613 -2 0,-11.2575 -2 0,-2 186.325 -1.5708,2.89875 -2 0,264 2 3.14159,-186.325 -2 0,-2 102.975 -1.5708,2 -26.876 1.5708,2 -5.03875 1.5708,;road_0_1_0 g,road_1_0_1 r,road_1_2_3 r,road_2_1_2 g,
-2 -247.095 -1.5708,18.9301 2 3.14159,-2 251 -1.5708,-30.9613 2 3.14159,5.03875 2 3.14159,2 -299 1.5708,169.655 2 3.14159,-2 5.03875 -1.5708,2 163.745 1.5708,-251 -2 0,299 2 3.14159,2 -251 1.5708,2 -86.305 1.5708,-2 -163.745 -1.5708,-86.305 -2 0,-18.9301 -2 0,86.305 2 3.14159,-33.9988 -2 0,2 247.095 1.5708,-2 20.29 -1.5708,33.9988 2 3.14159,2 -169.655 1.5708,-11.18 2 3.14159,-299 -2 0,30.9613 -2 0,-5.03875 -2 0,-2 169.655 -1.5708,11.18 -2 0,251 2 3.14159,-169.655 -2 0,-2 86.305 -1.5708,2 -20.29 1.5708,2 -5.03875 1.5708,-2 299 -1.5708,;road_0_1_0 g,road_1_0_1 r,road_1_2_3 r,road_2_1_2 g,
-2 -263.765 -1.5708,12.9297 2 3.14159,-2 236 -1.5708,-43.9613 2 3.14159,-2.83625 2 3.14159,2 -296 1.5708,152.985 2 3.14159,-2 5.03875 -1.5708,2 180.415 1.5708,-236 -2 0,296 2 3.14159,2 -236 1.5708,2 -69.635 1.5708,-2 -180.415 -1.5708,-69.635 -2 0,-12.9297 -2 0,69.635 2 3.14159,-27.9297 -2 0,2 263.765 1.5708,-2 16.6432 -1.5708,27.9297 2 3.14159,2 -152.985 1.5708,-21.3206 2 3.14159,-296 -2 0,43.9613 -2 0,2.83625 -2 0,-2 152.985 -1.5708,21.3206 -2 0,236 2 3.14159,-152.985 -2 0,-2 69.635 -1.5708,2 -16.6432 1.5708,2 -5.03875 1.5708,-2 296 -1.5708,;road_0_1_0 g,road_1_0_1 r,road_1_2_3 r,road_2_1_2 g,
-2 -280.435 -1.5708,5.57799 2 3.14159,-2 219.665 -1.5708,-58.9613 2 3.14159,-12.3089 2 3.14159,2 -291 1.5708,136.315 2 3.14159,-2 5.03875 -1.5708,2 197.085 1.5708,-219.665 -2 0,291 2 3.14159,2 -219.665 1.5708,2 -53.0947 1.5708,-2 -197.085 -1.5708,-54.1197 -2 0,-5.57799 -2 0,54.1197 2 3.14159,-21.49 -2 0,2 280.435 1.5708,-2 14.2527 -1.5708,21.49 2 3.14159,2 -136.315 1.5708,-33.3909 2 3.14159,-291 -2 0,58.9613 -2 0,12.3089 -2 0,-2 136.315 -1.5708,33.3909 -2 0,219.665 2 3.14159,-136.315 -2 0,-2 53.0947 -1.5708,2 -14.2527 1.5708,2 -5.03875 1.5708,-2 291 -1.5708,;road_0_1_0 g,road_1_0_1 r,road_1_2_3 r,road_2_1_2 g,
-2 -297.105 -1.5708,-3.61484 2 3.14159,-2 202.995 -1.5708,-75.2963 2 3.14159,-23.3675 2 3.14159,2 -284 1.5708,119.645 2 3.14159,-2 5.03875 -1.5708,2 213.755 1.5708,-202.995 -2 0,284 2 3.14159,2 -202.995 1.5708,2 -38.934 1.5708,-2 -213.755 -1.5708,-41.1044 -2 0,3.61484 -2 0,41.1044 2 3.14159,-14.196 -2 0,2 297.105 1.5708,-2 12.7433 -1.5708,14.196 2 3.14159,2 -119.645 1.5708,-47.4261 2 3.14159,-284 -2 0,75.2963 -2 0,23.3675 -2 0,-2 119.645 -1.5708,47.4261 -2 0,202.995 2 3.14159,-119.645 -2 0,-2 38.934 -1.5708,2 -12.7433 1.5708,2 -5.03875 1.5708,-2 284 -1.5708,;road_0_1_0 g,road_1_0_1 r,road_1_2_3 r,road_2_1_2 g,
-14.137 2 3.14159,-2 186.325 -1.5708,-91.9663 2 3.14159,-36.4056 2 3.14159,2 -275 1.5708,102.975 2 3.14159,-2 5.03875 -1.5708,2 230.425 1.5708,-186.325 -2 0,275 2 3.14159,2 -186.325 1.5708,2 -29.2733 1.5708,-2 -230.425 -1.5708,-29.7571 -2 0,14.137 -2 0,29.7571 2 3.14159,-5.49239 -2 0,-2 12.5846 -1.5708,5.49239 2 3.14159,2 -102.975 1.5708,-62.9449 2 3.14159,-275 -2 0,91.9663 -2 0,36.4056 -2 0,-2 102.975 -1.5708,62.9449 -2 0,186.325 2 3.14159,-102.975 -2 0,-2 29.2733 -1.5708,2 -12.5846 1.5708,2 -5.03875 1.5708,-2 275 -1.5708,;road_0_1_0 g,road_1_0_1 r,road_1_2_3 r,road_2_1_2 g,
-25.9886 2 3.14159,-2 169.655 -1.5708,-108.636 2 3.14159,-51.055 2 3.14159,2 -264 1.5708,86.305 2 3.14159,-2 5.03875 -1.5708,-2 299 -1.5708,2 -299 1.5708,2 247.095 1.5708,-169.655 -2 0,264 2 3.14159,2 -169.655 1.5708,2 -24.1126 1.5708,-2 -247.095 -1.5708,-18.6098 -2 0,25.9886 -2 0,18.6098 2 3.14159,299 2 3.14159,-299 -2 0,5 -2 0,-2 12.5396 -1.5708,-5 2 3.14159,2 -86.305 1.5708,-79.1231 2 3.14159,-264 -2 0,108.636 -2 0,51.055 -2 0,-2 86.305 -1.5708,79.1231 -2 0,169.655 2 3.14159,-86.305 -2 0,-2 24.1126 -1.5708,2 -12.5396 1.5708,2 -5.03875 1.5708,-2 264 -1.5708,;road_0_1_0 g,road_1_0_1 r,road_1_2_3 r,road_2_1_2 g,
-39.6419 2 3.14159,-2 152.985 -1.5708,-125.306 2 3.14159,-66.6336 2 3.14159,2 -251 1.5708,69.635 2 3.14159,-2 5.03875 -1.5708,-2 296 -1.5708,2 -296 1.5708,2 263.765 1.5708,-152.985 -2 0,251 2 3.14159,2 -152.985 1.5708,2 -21.708 1.5708,-2 -263.765 -1.5708,-6.83745 -2 0,39.6419 -2 0,6.83745 2 3.14159,296 2 3.14159,-296 -2 0,16.5658 -2 0,-2 12.5387 -1.5708,-16.5658 2 3.14159,2 -69.635 1.5708,-95.5472 2 3.14159,-251 -2 0,125.306 -2 0,66.6336 -2 0,-2 69.635 -1.5708,95.5472 -2 0,152.985 2 3.14159,-69.635 -2 0,-2 21.708 -1.5708,2 -12.5387 1.5708,2 -5.03875 1.5708,-2 251 -1.5708,;road_0_1_0 g,road_1_0_1 r,road_1_2_3 r,road_2_1_2 g,
-54.5324 2 3.14159,-2 136.315 -1.5708,-141.976 2 3.14159,-82.6964 2 3.14159,2 -236 1.5708,52.965 2 3.14159,-2 5.03875 -1.5708,-2 291 -1.5708,2 -291 1.5708,2 280.435 1.5708,-136.315 -2 0,236 2 3.14159,2 -136.315 1.5708,2 -20.191 1.5708,-2 -280.435 -1.5708,5 -2 0,54.5324 -2 0,-5 2 3.14159,291 2 3.14159,-291 -2 0,29.0172 -2 0,-2 12.5387 -1.5708,-29.0172 2 3.14159,2 -54.0238 1.5708,-112.094 2 3.14159,-236 -2 0,141.976 -2 0,82.6964 -2 0,-2 54.0238 -1.5708,112.094 -2 0,136.315 2 3.14159,-52.965 -2 0,-2 20.191 -1.5708,2 -12.5387 1.5708,2 -5.03875 1.5708,-2 236 -1.5708,;road_0_1_0 g,road_1_0_1 r,road_1_2_3 r,road_2_1_2 g,
-70.1301 2 3.14159,-2 119.645 -1.5708,-158.646 2 3.14159,-99.0321 2 3.14159,2 -219.665 1.5708,37.962 2 3.14159,-2 5.03875 -1.5708,-2 284 -1.5708,2 -284 1.5708,2 297.105 1.5708,-119.645 -2 0,219.665 2 3.14159,2 -119.645 1.5708,2 -20.0478 1.5708,-2 -297.105 -1.5708,19.4207 -2 0,70.1301 -2 0,-19.4207 2 3.14159,284 2 3.14159,-284 -2 0,42.9974 -2 0,-2 12.5387 -1.5708,-42.9974 2 3.14159,2 -41.7213 1.5708,-128.703 2 3.14159,-219.665 -2 0,158.646 -2 0,99.0321 -2 0,-2 41.7213 -1.5708,128.703 -2 0,119.645 2 3.14159,-37.962 -2 0,-2 20.0478 -1.5708,2 -12.5387 1.5708,2 -5.03875 1.5708,-2 219.665 -1.5708,;road_0_1_0 r,road_1_0_1 r,road_1_2_3 r,road_2_1_2 r,
