-4.5 186.675 -1.5708,4.5 193.29 1.5708,291.055 -4.5 0,-27.3134 -4.5 0,-4.5 -193.29 -1.5708,-186.675 -4.5 0,4.5 -186.675 1.5708,-4.5 -135.515 -1.5708,27.3134 4.5 3.14159,-291.055 4.5 3.14159,186.675 4.5 3.14159,8.915 4.5 3.14159,4.5 -20.025 1.5708,-4.5 20.025 -1.5708,4.5 135.515 1.5708,-8.915 -4.5 0,;road_0_1_0 r r,road_1_0_1 r g,road_1_2_3 r g,road_2_1_2 r r,
-4.5 175.565 -1.5708,4.5 204.4 1.5708,-23.1406 -4.5 0,-4.5 -204.4 -1.5708,-175.565 -4.5 0,4.5 -175.565 1.5708,-4.5 -146.625 -1.5708,23.1406 4.5 3.14159,175.565 4.5 3.14159,8.915 4.5 3.14159,4.5 -8.915 1.5708,-4.5 8.915 -1.5708,4.5 146.625 1.5708,-8.915 -4.5 0,;road_0_1_0 r r,road_1_0_1 r g,road_1_2_3 r g,road_2_1_2 r r,
-4.5 164.455 -1.5708,4.5 215.51 1.5708,-20.2849 -4.5 0,299 4.5 3.14159,-4.5 -215.51 -1.5708,-164.455 -4.5 0,4.5 -164.455 1.5708,-4.5 -157.735 -1.5708,20.2849 4.5 3.14159,164.455 4.5 3.14159,4.5 -299 1.5708,8.915 4.5 3.14159,4.5 2.195 1.5708,-4.5 299 -1.5708,-299 -4.5 0,-4.5 -2.195 -1.5708,4.5 157.735 1.5708,-8.915 -4.5 0,;road_0_1_0 r r,road_1_0_1 r g,road_1_2_3 r g,road_2_1_2 r r,
-4.5 153.345 -1.5708,4.5 226.62 1.5708,-18.3081 -4.5 0,296 4.5 3.14159,-4.5 -226.62 -1.5708,-153.345 -4.5 0,4.5 -153.345 1.5708,-4.5 -168.845 -1.5708,18.3081 4.5 3.14159,153.345 4.5 3.14159,4.5 -296 1.5708,8.915 4.5 3.14159,4.5 13.305 1.5708,-4.5 296 -1.5708,-296 -4.5 0,-4.5 -13.305 -1.5708,4.5 168.845 1.5708,-8.915 -4.5 0,;road_0_1_0 r r,road_1_0_1 r g,road_1_2_3 r g,road_2_1_2 r r,
-4.5 142.235 -1.5708,4.5 237.73 1.5708,-16.9462 -4.5 0,291 4.5 3.14159,-4.5 -237.73 -1.5708,-142.235 -4.5 0,4.5 -142.235 1.5708,-4.5 -179.955 -1.5708,16.9462 4.5 3.14159,142.235 4.5 3.14159,4.5 -291 1.5708,8.915 4.5 3.14159,4.5 24.415 1.5708,-4.5 291 -1.5708,-291 -4.5 0,-4.5 -24.415 -1.5708,4.5 179.955 1.5708,-8.915 -4.5 0,;road_0_1_0 r r,road_1_0_1 r g,road_1_2_3 r g,road_2_1_2 r r,
-4.5 131.125 -1.5708,4.5 248.84 1.5708,-16.8086 -4.5 0,284 4.5 3.14159,-4.5 -248.84 -1.5708,-131.125 -4.5 0,4.5 -131.125 1.5708,-4.5 -191.065 -1.5708,16.8086 4.5 3.14159,131.125 4.5 3.14159,4.5 -284 1.5708,8.915 4.5 3.14159,4.5 35.525 1.5708,-4.5 284 -1.5708,-284 -4.5 0,-4.5 -35.525 -1.5708,4.5 191.065 1.5708,-8.915 -4.5 0,;road_0_1_0 r r,road_1_0_1 r g,road_1_2_3 r g,road_2_1_2 r r,
-4.5 120.015 -1.5708,4.5 259.95 1.5708,-16.4669 -4.5 0,275 4.5 3.14159,-4.5 -259.95 -1.5708,-120.015 -4.5 0,4.5 -120.015 1.5708,-4.5 -202.175 -1.5708,16.4669 4.5 3.14159,120.015 4.5 3.14159,4.5 -275 1.5708,8.915 4.5 3.14159,4.5 46.635 1.5708,-4.5 275 -1.5708,-275 -4.5 0,-4.5 -46.635 -1.5708,4.5 202.175 1.5708,-8.915 -4.5 0,;road_0_1_0 r r,road_1_0_1 r g,road_1_2_3 r g,road_2_1_2 r r,
-4.5 108.905 -1.5708,4.5 271.06 1.5708,-16.415 -4.5 0,264.445 4.5 3.14159,-4.5 -271.06 -1.5708,-108.905 -4.5 0,4.5 -108.905 1.5708,-4.5 -213.285 -1.5708,16.415 4.5 3.14159,108.905 4.5 3.14159,4.5 -264.445 1.5708,8.915 4.5 3.14159,4.5 57.745 1.5708,-4.5 264.445 -1.5708,-264.445 -4.5 0,-4.5 -57.745 -1.5708,4.5 213.285 1.5708,-8.915 -4.5 0,;road_0_1_0 r r,road_1_0_1 r g,road_1_2_3 r g,road_2_1_2 r r,
-4.5 97.795 -1.5708,4.5 282.17 1.5708,-16.415 -4.5 0,253.335 4.5 3.14159,-4.5 -282.17 -1.5708,-97.795 -4.5 0,4.5 -97.795 1.5708,-4.5 -224.395 -1.5708,16.415 4.5 3.14159,97.795 4.5 3.14159,4.5 -253.335 1.5708,8.915 4.5 3.14159,4.5 68.855 1.5708,-4.5 253.335 -1.5708,-253.335 -4.5 0,-4.5 -68.855 -1.5708,4.5 224.395 1.5708,-8.915 -4.5 0,;road_0_1_0 r r,road_1_0_1 r g,road_1_2_3 r g,road_2_1_2 r r,
-4.5 86.685 -1.5708,4.5 293.28 1.5708,-16.415 -4.5 0,242.225 4.5 3.14159,-4.5 -293.28 -1.5708,-86.685 -4.5 0,4.5 -86.685 1.5708,-4.5 -235.505 -1.5708,16.415 4.5 3.14159,86.685 4.5 3.14159,4.5 -242.225 1.5708,8.915 4.5 3.14159,4.5 79.965 1.5708,-4.5 242.225 -1.5708,-242.225 -4.5 0,-4.5 -79.965 -1.5708,4.5 235.505 1.5708,-8.915 -4.5 0,;road_0_1_0 r r,road_1_0_1 r g,road_1_2_3 r g,road_2_1_2 r r,
